county,apiNum,operator,lease,well,type,typeDate,status,statusDate,currentPermit,latitude,longitude,elevation,depth,year
Vernon                                  ,217-22936,"MURCHISON OIL & GAS, INC.",10-CARLSON,4-4-B,Stratigraphic Test                                                              ,07feb2013,Plugged - Approved                                                              ,25jan2013,07feb2013,37.71462,-94.31272,902,66,2013
Vernon                                  ,217-22937,"MURCHISON OIL & GAS, INC.",10-CARLSON,4-5-A,Stratigraphic Test                                                              ,07feb2013,Plugged - Approved                                                              ,25jan2013,07feb2013,37.7146,-94.31158000000001,902,76,2013
Vernon                                  ,217-22938,"MURCHISON OIL & GAS, INC.",10-CARLSON,5-1-C,Stratigraphic Test                                                              ,07feb2013,Plugged - Approved                                                              ,25jan2013,07feb2013,37.71186,-94.31628000000001,899,46,2013
Vernon                                  ,217-22939,"MURCHISON OIL & GAS, INC.",10-CARLSON,6-3-A,Stratigraphic Test                                                              ,07feb2013,Plugged - Approved                                                              ,25jan2013,07feb2013,37.71088,-94.31176000000001,910,66,2013
Vernon                                  ,217-22940,"MURCHISON OIL & GAS, INC.",10-CARLSON,7-3-A,Stratigraphic Test                                                              ,07feb2013,Plugged - Approved                                                              ,25jan2013,07feb2013,37.70906,-94.31185000000001,899,66,2013
Vernon                                  ,217-22941,"MURCHISON OIL & GAS, INC.",10-CARLSON,8-3-A,Stratigraphic Test                                                              ,07feb2013,Plugged - Approved                                                              ,25jan2013,07feb2013,37.70725,-94.31194000000001,919,66,2013
Vernon                                  ,217-22942,"MURCHISON OIL & GAS, INC.",10-CARLSON,1-1-A,Stratigraphic Test                                                              ,07feb2013,Plugged - Approved                                                              ,25jan2013,07feb2013,37.72025,-94.32066,878,46,2013
Vernon                                  ,217-22943,"MURCHISON OIL & GAS, INC.",10-CARLSON,1-2-A,Stratigraphic Test                                                              ,07feb2013,Plugged - Approved                                                              ,25jan2013,07feb2013,37.72021,-94.31838,870,46,2013
Vernon                                  ,217-22944,"MURCHISON OIL & GAS, INC.",10-CARLSON,1-3-A,Stratigraphic Test                                                              ,07feb2013,Plugged - Approved                                                              ,25jan2013,07feb2013,37.72017,-94.31588000000001,870,36,2013
Vernon                                  ,217-22945,"MURCHISON OIL & GAS, INC.",10-CARLSON,4-2-A,Stratigraphic Test                                                              ,07feb2013,Plugged - Approved                                                              ,25jan2013,07feb2013,37.71472,-94.3186,900,46,2013
Vernon                                  ,217-22946,"MURCHISON OIL & GAS, INC.",10-CARLSON,4-2-B,Stratigraphic Test                                                              ,07feb2013,Plugged - Approved                                                              ,25jan2013,07feb2013,37.7147,-94.31746,902,36,2013
Vernon                                  ,217-22947,"MURCHISON OIL & GAS, INC.",15-BLAUVELT,8-5-A,Stratigraphic Test                                                              ,11feb2013,Plugged - Approved                                                              ,11feb2013,11feb2013,37.69281,-94.31729,892,85,2013
Vernon                                  ,217-22948,"MURCHISON OIL & GAS, INC.",15-BLAUVELT,8-5-C,Stratigraphic Test                                                              ,11feb2013,Plugged - Approved                                                              ,27sep2012,11feb2013,37.6919,-94.31733,892,86,2013
Vernon                                  ,217-22949,"MURCHISON OIL & GAS, INC.",15-BLAUVELT,6-4-A,Stratigraphic Test                                                              ,11feb2013,Plugged - Approved                                                              ,27sep2012,11feb2013,37.69649,-94.31950000000001,889,56,2013
Vernon                                  ,217-22950,"MURCHISON OIL & GAS, INC.",15-BLAUVELT,6-5-A,Stratigraphic Test                                                              ,11feb2013,Plugged - Approved                                                              ,27sep2012,11feb2013,37.69643,-94.31715,891,66,2013
Vernon                                  ,217-22952,"MURCHISON OIL & GAS, INC.",15-BLAUVELT,7-5-A,Stratigraphic Test                                                              ,11feb2013,Plugged - Approved                                                              ,27sep2012,11feb2013,37.69462,-94.31722000000001,892,86,2013
